account_id,days_since_event,verified_account,fear_score,anger_score,toxicity_score,identity_attack_score,reblogs_count
941,13.65841527,0,4,4,0.1991664,0.22063516,2
1587,13.65783422,0,4,4,0.45396814,0.46028158,0
1357,13.65591009,0,2,2,0.2043827,0.22458547,0
525,13.65583255,0,2,2,0.2043827,0.22458547,0
325,13.65511807,0,2,2,0.2043827,0.22458547,0
1322,13.6550477,0,0,2,0.26859093,0.29035977,0
397,13.65490595,0,3,3,0.47772613,0.5135796,0
1596,13.62771444,0,1,0,0.20126031,0.2463217,4
1687,13.62406774,0,2,0,0.33338684,0.40351558,0
366,13.6229084,0,3,3,0.6027529,0.5124616,0
731,13.6023366,0,1,1,0.4269174,0.5135796,0
513,13.58272889,0,0,0,0.13908891,0.14875233,0
581,13.57895024,0,2,0,0.23090743,0.23846684,0
1662,13.57570119,0,2,0,0.3308965,0.4006267,0
292,13.57315362,0,4,1,0.37751234,0.46028158,0
831,13.57271465,0,2,2,0.4475325,0.5135796,0
11,13.5437683,0,4,4,0.25462922,0.28034934,0
1013,13.54033465,0,1,0,0.8696708,0.38230872,0
41,13.53518307,0,1,0,0.18364124,0.23391083,0
1423,13.51836271,0,2,3,0.7761081,0.10221587,0
927,13.50226903,0,1,2,0.36095104,0.43896464,0
1022,13.50123965,0,2,0,0.33338684,0.40351558,1
946,13.49678483,0,1,0,0.18079062,0.23163283,0
565,13.47147301,0,1,0,0.18079062,0.23163283,7
1342,13.46955006,0,7,2,0.26293078,0.27914262,0
1113,13.46699411,0,2,2,0.47473195,0.458714,10
1291,13.45712054,0,1,0,0.18079062,0.23163283,0
429,13.43716657,0,2,0,0.3140926,0.3817989,2
97,13.42271207,0,2,2,0.09828771,0.06567776,0
1277,13.42032873,0,2,0,0.3308965,0.40158966,4
599,13.39915483,0,1,1,0.53579444,0.57150364,0
646,13.38801878,0,2,0,0.30427247,0.37222284,0
1284,13.38675483,0,0,0,0.09741997,0.06476828,0
1677,13.33541441,0,2,0,0.3308965,0.4006267,0
1296,13.26124109,0,2,0,0.33338684,0.40351558,6
77,13.24418972,1,1,1,0.2820025,0.2854555,0
161,13.23647808,0,1,0,0.3389984,0.44690517,0
1242,13.22766833,0,0,0,0.20312156,0.23239216,0
872,13.18915537,0,1,0,0.09915545,0.09576365,0
416,13.16767132,0,2,1,0.60311776,0.6007182,0
741,13.15221131,0,8,9,0.15048122,0.19100772,0
1147,13.14824565,0,2,0,0.33338684,0.40351558,0
1519,13.14179633,0,3,4,0.2412222,0.27875587,1
1437,13.14050142,0,1,0,0.09915545,0.09576365,0
1211,13.13810829,0,3,4,0.2786282,0.24801466,119
2,13.13769752,0,0,0,0.17805049,0.026408968,0
768,13.13525544,0,3,0,0.3389984,0.38230872,5
533,13.13162457,0,3,0,0.5885171,0.44690517,0
1582,13.12654707,0,0,0,0.21508642,0.26155844,0
466,13.1219103,0,3,1,0.6544696,0.4931391,0
1165,13.11051733,0,2,0,0.3308965,0.4006267,0
734,13.11020743,1,1,2,0.57271194,0.55044734,37
1269,13.10740196,0,3,0,0.3048984,0.3817989,120
1661,13.10191865,0,1,0,0.18079062,0.23163283,0
1557,13.09258742,0,2,0,0.33255672,0.3857254,0
1021,13.09134514,0,1,2,0.15600902,0.1714862,0
545,13.08742245,0,3,2,0.6308517,0.5612457,123
988,13.08219074,0,2,0,0.3140926,0.3817989,0
433,13.07839728,0,1,0,0.18079062,0.23163283,0
1683,13.07530147,0,8,7,0.3969567,0.38215697,0
830,13.07180328,0,1,0,0.18079062,0.23163283,0
1703,13.0469166,0,2,0,0.30427247,0.37222284,2
1456,13.04287103,0,2,0,0.3308965,0.4006267,1
1679,13.0335759,0,2,0,0.3389984,0.41052565,0
1206,13.032326,0,1,0,0.18079062,0.23163283,0
974,13.03216163,0,2,0,0.3308965,0.4006267,0
1485,13.03010438,0,1,0,0.18364124,0.23391083,0
196,13.02501096,1,2,0,0.3308965,0.40158966,8
1257,13.02435113,0,2,0,0.28548008,0.17614605,7
76,13.02332142,0,2,0,0.33338684,0.40351558,1
861,13.00962648,0,2,0,0.3308965,0.4006267,10
134,12.99875624,0,4,4,0.57271194,0.55044734,0
969,12.99727381,0,1,0,0.18079062,0.23163283,0
1184,12.98923119,0,2,0,0.3140926,0.3817989,0
397,12.98049112,0,1,0,0.18364124,0.23391083,0
703,12.9732738,0,0,1,0.14950264,0.10221587,0
1622,12.97320567,0,5,5,0.6027529,0.3817989,3
1689,12.96713858,0,2,0,0.3140926,0.3817989,0
1239,12.95957221,0,2,0,0.3561489,0.42615733,0
186,12.95685697,0,0,0,0.015833238,0.001618656,0
1703,12.9450435,0,2,0,0.3308965,0.4006267,1
766,12.91488579,0,2,1,0.5140397,0.4887047,0
976,12.9141105,0,0,0,0.055521555,0.029660052,0
449,12.89426285,0,1,1,0.3245134,0.3780483,0
536,12.87084472,0,2,1,0.17805049,0.15517195,0
896,12.85127324,0,4,2,0.5779532,0.6007182,2
1507,12.8216831,0,2,3,0.6588125,0.55044734,0
496,12.8170277,0,2,2,0.11305673,0.10221587,0
1258,12.81304692,0,2,1,0.13561769,0.09824528,0
1258,12.81281274,0,1,1,0.3974717,0.37730414,0
410,12.81128044,0,1,2,0.15656179,0.17226285,0
1652,12.80550265,1,1,1,0.2312681,0.28034934,3
358,12.7995894,0,1,0,0.3811502,0.46028158,0
146,12.79855447,0,3,2,0.2854733,0.29951343,1
15,12.79775701,0,1,0,0.39644176,0.49032792,0
1692,12.78575553,0,1,1,0.3286776,0.3819294,0
1126,12.78483679,0,4,4,0.25462922,0.28034934,9
1448,12.77811597,0,1,2,0.37751234,0.4006267,0
1308,12.77394458,0,2,0,0.11212669,0.1035157,0
1114,12.77104537,0,4,0,0.54823303,0.54151535,5
312,12.7620738,0,3,1,0.47119883,0.55044734,0
1111,12.74882823,0,0,0,0.15490346,0.10815793,28
481,12.74503656,0,0,1,0.7252971,0.6413409,0
201,12.73756368,0,4,2,0.39021665,0.46028158,0
1074,12.71945284,0,3,1,0.51869136,0.5051609,0
1273,12.71619007,1,0,1,0.42568782,0.50588524,83
950,12.70252605,0,1,0,0.17805049,0.17614605,0
397,12.68425012,0,1,2,0.15656179,0.17226285,0
1250,12.67547867,0,0,1,0.46186632,0.55044734,3
515,12.66166784,0,2,3,0.88599813,0.57150364,0
1273,12.65973383,1,0,1,0.37751234,0.46028158,160
710,12.65416446,0,1,2,0.15656179,0.17226285,0
9,12.64499991,0,2,2,0.41690505,0.4054415,0
1639,12.64341101,0,1,0,0.09915545,0.09576365,0
862,12.64008807,0,4,3,0.26104406,0.2949366,0
1287,12.63580464,0,4,4,0.37751234,0.38238457,0
1528,12.63111576,0,4,2,0.2786282,0.29188538,0
636,12.61372324,0,1,0,0.10826672,0.078392304,0
817,12.60736264,0,1,2,0.15600902,0.1714862,0
331,12.60141953,0,2,2,0.4402136,0.5051609,0
331,12.60079479,0,3,2,0.44039994,0.49032792,0
810,12.5986308,0,2,3,0.6020386,0.14661247,0
562,12.59779258,0,3,2,0.5885171,0.55044734,0
398,12.5891576,0,0,0,0.14082454,0.12556632,0
1101,12.58108281,1,0,0,0.10653123,0.104676254,16
1004,12.57585825,0,1,1,0.050326355,0.038683333,0
1561,12.5684572,0,1,2,0.15600902,0.1714862,0
896,12.56385318,0,8,6,0.30527395,0.2772088,1
862,12.55737473,0,2,3,0.4645176,0.3817989,4
97,12.5551331,0,1,0,0.09915545,0.09576365,0
1386,12.55169156,0,2,0,0.28312725,0.36598656,0
1081,12.55050578,0,1,2,0.17631748,0.1769227,0
1287,12.54914728,0,1,2,0.47119883,0.55044734,0
545,12.54441513,0,4,2,0.39644176,0.37953663,140
1279,12.53598189,0,2,4,0.18079062,0.17614605,0
361,12.5355913,1,4,4,0.36043653,0.381025,90
896,12.52247937,0,2,2,0.50503236,0.5698139,1
622,12.52010977,0,0,1,0.14082454,0.116281845,1
1689,12.51812449,0,1,2,0.15600902,0.1714862,0
97,12.50876681,0,1,1,0.23198941,0.1808059,0
404,12.50615858,0,1,0,0.50789946,0.57554024,0
1552,12.48477993,0,4,2,0.45751464,0.46028158,6
1596,12.48240694,0,1,2,0.15656179,0.17226285,1
542,12.47952273,0,0,0,0.1373533,0.1232452,0
787,12.47597329,0,0,1,0.13908891,0.116281845,0
46,12.46710617,0,3,2,0.28548008,0.14661247,0
1093,12.46365476,0,2,2,0.30854854,0.37507164,0
351,12.46207399,0,4,2,0.45396814,0.46028158,0
248,12.46184112,0,1,2,0.15656179,0.17226285,0
65,12.45570454,0,2,1,0.22712809,0.10409598,0
588,12.44824855,0,0,0,0.09394901,0.07177465,0
974,12.41098677,0,2,4,0.25462922,0.30256465,0
690,12.4090681,0,6,4,0.3969567,0.36702603,0
1430,12.39498366,0,2,4,0.18079062,0.17536941,71
833,12.39491286,0,1,2,0.15600902,0.1714862,0
752,12.37279198,0,1,2,0.15656179,0.17226285,0
102,12.34083322,0,1,2,0.12520397,0.11396073,3
744,12.32281818,0,1,0,0.10826672,0.078392304,0
1194,12.31910941,0,6,1,0.44933176,0.48915586,1
261,12.31159856,0,0,0,0.1373533,0.1232452,0
151,12.30391545,0,1,2,0.15656179,0.17226285,0
1016,12.30358567,1,2,2,0.30439767,0.37082586,19
730,12.290522,0,0,0,0.044141594,0.02138452,0
716,12.23549912,0,4,2,0.47900817,0.48915586,0
1705,12.23136102,0,3,2,0.47886392,0.54996765,0
1107,12.23019356,0,1,2,0.15600902,0.1714862,0
1705,12.2245385,0,3,0,0.36095104,0.43896464,0
1171,12.2127831,0,1,0,0.27412915,0.34000012,0
1310,12.20737828,0,1,2,0.15656179,0.17226285,0
288,12.20314672,0,2,3,0.22177623,0.19693321,0
1647,12.19043831,0,0,1,0.13908891,0.116281845,3
793,12.18240822,0,1,2,0.15600902,0.1714862,0
1524,12.16641571,0,3,6,0.25462922,0.2823795,3
1524,12.16002282,0,1,0,0.3266089,0.3895355,8
169,12.15317984,0,1,2,0.15656179,0.17226285,0
462,12.15116015,0,1,0,0.075294,0.015857628,0
1440,12.14872082,0,1,0,0.13388206,0.10409598,0
420,12.1475592,0,3,4,0.22579013,0.23542951,0
780,12.14410116,0,5,1,0.3266089,0.30256465,0
1440,12.13985015,0,3,3,0.39441586,0.3780483,0
400,12.13899606,0,1,0,0.2820025,0.35624164,0
627,12.13779824,0,1,1,0.91625386,0.6990888,0
391,12.13566733,0,1,0,0.31547862,0.381025,0
707,12.12798725,1,10,8,0.3389984,0.3817989,7
364,12.12487711,0,1,2,0.15656179,0.17226285,0
707,12.12453412,1,10,8,0.3389984,0.3817989,3
707,12.12442965,1,4,6,0.3389984,0.39870077,2
364,12.12425736,0,1,2,0.15656179,0.17226285,0
781,12.12416233,0,5,2,0.50789946,0.57150364,0
126,12.10619456,0,1,0,0.2820025,0.35624164,0
1064,12.10593656,0,3,3,0.44039994,0.5135796,0
253,12.10325346,0,2,2,0.3057765,0.17769934,0
1466,12.09788787,0,1,2,0.15656179,0.17226285,0
67,12.09145203,0,2,4,0.22311419,0.27798235,1
561,12.08803611,0,6,6,0.28547668,0.26833034,0
1046,12.0857866,0,1,1,0.4269174,0.5135796,0
945,12.08553225,0,2,4,0.24603334,0.2823795,0
434,12.08234833,0,1,2,0.15656179,0.17226285,0
1491,12.0771794,0,0,2,0.26859093,0.29035977,0
1703,12.07296731,0,1,3,0.39842087,0.48949075,0
433,12.07059347,0,1,2,0.15656179,0.17226285,0
1683,12.06324861,0,2,3,0.50503236,0.5124616,0
1296,12.06131779,0,2,4,0.24442963,0.2854555,11
141,12.05841753,0,0,0,0.05725329,0.030949092,0
639,12.05821153,0,5,4,0.4013387,0.3817989,0
1130,12.04719631,0,3,6,0.25462922,0.2823795,0
161,12.04170938,0,1,2,0.15656179,0.17226285,0
438,12.04114916,0,5,5,0.5885171,0.5698139,0
513,12.03897093,0,1,2,0.15656179,0.17226285,0
438,12.03848684,0,5,5,0.5885171,0.5698139,0
1397,12.0368508,0,2,1,0.4574824,0.37082586,3
1670,12.03508534,0,1,2,0.15600902,0.1714862,0
325,12.03444251,0,1,2,0.15600902,0.1714862,3
830,12.03358072,0,2,4,0.18079062,0.17536941,0
550,12.03219267,1,3,6,0.25462922,0.2823795,541
728,12.03146097,0,1,1,0.4014846,0.46028158,0
552,12.02701603,0,1,0,0.10826672,0.0775651,0
1651,12.02676497,0,2,1,0.2648175,0.2808415,121
987,12.02645411,0,2,0,0.2396185,0.23467018,2
155,12.02279745,0,2,2,0.36095104,0.39773783,0
164,12.02245142,0,1,1,0.1269396,0.10221587,0
1462,12.01772553,0,3,2,0.8299589,0.3817989,0
634,12.01629023,0,5,4,0.25462922,0.26325142,2
47,11.99985444,1,1,0,0.13214645,0.1064171,32
1152,11.97824465,0,5,3,0.37751234,0.46028158,0
923,11.97493689,0,4,3,0.44933176,0.5135796,0
945,11.97217041,0,4,3,0.23090743,0.16801116,0
660,11.96500178,0,4,4,0.47119883,0.5124616,0
1606,11.96321611,0,1,1,0.10175867,0.047190998,0
1072,11.96011111,0,1,1,0.29953843,0.29798782,0
862,11.95732138,0,3,5,0.4269174,0.5135796,0
1062,11.9510751,0,5,4,0.25462922,0.26155844,0
485,11.95034459,0,3,3,0.40614098,0.3817989,0
1433,11.9502606,0,5,5,0.50503236,0.28034934,0
93,11.94012803,0,2,1,0.42129645,0.44690517,0
280,11.93538451,0,3,2,0.25084448,0.28034934,0
1185,11.93004681,0,6,4,0.24442963,0.27875587,0
530,11.91080837,0,4,6,0.96069145,0.6649212,0
1683,11.90482762,0,4,5,0.6027529,0.55044734,0
889,11.89880197,0,0,0,0.7675452,0.55044734,3
317,11.88283094,0,6,6,0.165053,0.14233272,0
348,11.87949612,0,4,3,0.29405528,0.28034934,0
962,11.87934911,0,1,0,0.123468354,0.10221587,0
846,11.87793111,0,3,3,0.2524482,0.27798235,0
878,11.87138542,0,3,3,0.45921504,0.39966375,0
1049,11.87114751,0,1,1,0.47900817,0.5707127,0
54,11.86017034,0,2,2,0.2853768,0.27798235,0
106,11.85501719,0,0,0,0.19893374,0.23239216,0
258,11.84103337,0,5,2,0.37955463,0.44690517,0
201,11.83983812,0,4,2,0.2854903,0.34324843,0
912,11.83286916,0,3,3,0.4421347,0.49584505,2
1708,11.82800742,0,4,2,0.30502358,0.36733335,0
1539,11.82456522,0,1,1,0.6989911,0.54996765,3
1187,11.81806367,1,2,1,0.18649188,0.19890837,15
957,11.81702471,0,4,1,0.29405528,0.31015682,0
90,11.80364228,0,8,2,0.21642438,0.23618884,0
1222,11.78940554,0,3,1,0.15269235,0.15517195,2
982,11.78333134,0,3,2,0.23739935,0.18546575,0
21,11.77751216,0,10,8,0.31825066,0.36702603,0
1223,11.77611903,0,5,4,0.25462922,0.26155844,0
134,11.77397763,0,7,2,0.23667802,0.27798235,2
274,11.771705,0,5,4,0.23739935,0.23239216,0
19,11.76498981,0,2,2,0.2043827,0.24074486,0
1126,11.76423767,0,2,2,0.30539915,0.36942887,13
145,11.76103774,0,1,2,0.8696708,0.4482637,0
1041,11.75984709,0,3,2,0.37751234,0.4139151,4
332,11.75060131,0,1,2,0.45703048,0.4830652,0
1417,11.74624593,0,3,2,0.3375374,0.39773783,2
813,11.73707453,0,8,2,0.2359567,0.2772088,0
612,11.7320539,0,8,5,0.5972042,0.6106996,10
314,11.72917655,1,2,2,0.2820025,0.31307843,0
310,11.72510919,1,1,0,0.44573322,0.5135796,1
145,11.72052747,0,6,4,0.743089,0.71678543,0
1593,11.71794685,0,1,2,0.7308154,0.46028158,1
201,11.71647324,0,1,1,0.25727063,0.2839175,0
1365,11.71206686,0,1,1,0.11316007,0.10221587,0
63,11.7074608,0,8,2,0.2359567,0.2772088,0
309,11.70091611,0,5,5,0.3057765,0.28034934,0
195,11.69842311,0,4,4,0.17111848,0.17925262,0
447,11.69069997,0,3,2,0.2043827,0.20483385,2
1348,11.68599032,0,3,3,0.31686464,0.28034934,0
1495,11.67233476,0,3,1,0.15269235,0.15517195,0
867,11.66961774,1,2,2,0.112333365,0.17381613,0
537,11.66483911,0,4,1,0.06817148,0.048480038,0
1138,11.66219514,0,4,1,0.06500591,0.049761772,0
391,11.65987779,0,4,4,0.17111848,0.17925262,0
1192,11.65591431,0,4,1,0.27975297,0.2877625,0
1069,11.65389725,0,3,2,0.23667802,0.2816105,0
1524,11.65182806,0,8,2,0.2359567,0.2772088,2
981,11.65160111,0,4,1,0.19870108,0.1444726,0
845,11.65002661,0,2,0,0.78207105,0.44690517,8
747,11.64647106,0,4,4,0.34328604,0.38185352,0
933,11.64349414,0,3,3,0.47119883,0.5135796,1
1591,11.64002777,0,2,2,0.32557452,0.3072352,0
757,11.63798551,0,0,0,0.25462922,0.28034934,0
924,11.63763531,0,8,2,0.2359567,0.2772088,0
433,11.63718338,0,4,1,0.06500591,0.049761772,0
1537,11.63575539,0,2,2,0.23667802,0.2772088,0
626,11.63365834,0,4,4,0.17111848,0.17925262,0
384,11.63212208,0,3,1,0.12260055,0.12440576,0
828,11.63154801,0,5,4,0.25462922,0.26155844,0
1705,11.63120747,0,4,5,0.71760553,0.3043136,0
846,11.62962705,0,1,1,0.33587718,0.38318536,0
663,11.62196627,0,4,2,0.36456755,0.381025,1
1088,11.62191494,0,4,2,0.4269174,0.50515765,0
1628,11.62013714,0,4,2,0.4269174,0.50125694,0
1652,11.62006411,1,3,1,0.2820025,0.34000012,0
784,11.61962922,0,8,2,0.2359567,0.2772088,0
263,11.61937204,0,4,4,0.17025198,0.17769934,0
437,11.61628851,0,8,2,0.23667802,0.2774022,0
851,11.61500315,0,8,2,0.15545623,0.120924085,4
448,11.60830296,0,4,1,0.06500591,0.049761772,0
68,11.60586449,0,3,3,0.30539915,0.34324843,0
1707,11.60427035,0,3,3,0.30539915,0.34324843,0
116,11.60359558,0,1,1,0.6426206,0.6007182,0
1350,11.60330005,0,2,2,0.07845957,0.061130337,0
1561,11.60200671,0,5,4,0.25462922,0.26155844,0
799,11.6013906,0,6,5,0.39987978,0.35624164,0
75,11.59899608,0,4,1,0.06025757,0.046159767,0
1424,11.59136566,0,5,6,0.7856813,0.40713623,0
107,11.58654111,0,3,3,0.47886392,0.5485698,0
81,11.58633999,0,3,3,0.30539915,0.34324843,0
1602,11.58554234,0,3,3,0.30716252,0.34649673,0
1443,11.58544804,0,0,0,0.30427247,0.36702603,0
1252,11.58459606,1,3,3,0.30539915,0.34324843,6
119,11.58417193,0,3,3,0.30539915,0.34324843,0
1387,11.58180765,1,1,1,0.30439767,0.29188538,4
863,11.58105179,0,5,5,0.39231625,0.458714,0
609,11.5734888,0,1,0,0.584095,0.6007182,0
1421,11.57219958,0,4,4,0.17111848,0.17925262,0
383,11.57170873,0,4,3,0.4826145,0.46028158,0
467,11.56958352,0,3,1,0.15490346,0.16587129,0
1338,11.56712426,0,5,4,0.25462922,0.26155844,0
1338,11.5667708,0,5,4,0.25462922,0.26155844,0
493,11.56489071,0,2,1,0.43965456,0.55044734,1
1338,11.56404477,0,5,5,0.51980776,0.27701542,0
630,11.56315906,0,1,1,0.20572066,0.28034934,0
1498,11.563119,0,6,5,0.568186,0.58354634,0
970,11.55113238,1,0,2,0.37751234,0.4508763,213
512,11.55107688,0,3,1,0.15269235,0.15517195,0
1386,11.54873566,0,4,4,0.17111848,0.17925262,0
1459,11.54800066,0,3,2,0.071337044,0.06158508,0
1149,11.54722821,0,3,3,0.37751234,0.4453683,6
225,11.54020885,0,7,7,0.6027529,0.25309357,0
459,11.53997179,0,3,2,0.3969567,0.2839175,0
1638,11.53564509,0,4,4,0.17111848,0.17925262,0
1038,11.52788193,0,4,4,0.17111848,0.17925262,0
732,11.52748343,0,0,0,0.48141238,0.28883415,0
279,11.52696657,0,5,4,0.18459146,0.13163337,0
1642,11.52086024,0,10,8,0.3260917,0.37292135,0
151,11.52009689,0,5,4,0.25462922,0.26155844,0
844,11.51739038,0,5,4,0.3260917,0.2949366,0
1292,11.51471164,0,5,5,0.30502358,0.27798235,0
596,11.51430023,0,5,4,0.25462922,0.26155844,0
41,11.51391534,0,5,4,0.25462922,0.26325142,0
1098,11.51192909,0,5,5,0.8460273,0.27875587,0
1401,11.51061604,0,4,4,0.8252207,0.38246045,0
925,11.5099681,0,4,4,0.17025198,0.17769934,0
388,11.50779873,0,5,4,0.25462922,0.26155844,0
469,11.50694876,0,2,2,0.1373533,0.10221587,0
986,11.5062278,0,2,0,0.6407703,0.5135796,0
1689,11.50360684,0,5,4,0.25462922,0.26155844,0
172,11.50358035,0,6,6,0.47119883,0.48949075,0
1622,11.50050821,0,2,2,0.2330714,0.2803029,2
669,11.4996531,0,2,2,0.09351514,0.07094744,0
1543,11.49941904,0,0,0,0.2648175,0.28034934,1
1154,11.49782457,0,4,4,0.17111848,0.17925262,0
1084,11.49622258,0,5,4,0.22579013,0.073429056,5
603,11.49287146,0,4,4,0.2191003,0.23163283,0
1334,11.49215545,0,4,5,0.60254884,0.6106996,2
896,11.49023078,0,7,6,0.4014846,0.46028158,2
296,11.49008564,0,6,6,0.19504376,0.21866,0
1371,11.49003704,1,0,0,0.30452284,0.39870077,303
1058,11.48714204,0,4,4,0.37751234,0.17459276,1
1341,11.48607221,0,4,4,0.17111848,0.17925262,0
669,11.48418946,0,2,2,0.09351514,0.07094744,0
35,11.47895664,0,4,4,0.17111848,0.17925262,0
737,11.47738713,0,0,0,0.20705862,0.28034934,0
44,11.47670058,0,3,2,0.20102765,0.23163283,0
818,11.47386389,0,5,4,0.25462922,0.26155844,0
400,11.47370664,0,4,4,0.30319387,0.32476485,0
1218,11.47351343,0,5,4,0.25462922,0.26325142,0
688,11.47219528,0,4,4,0.45921504,0.46028158,0
1132,11.47179172,0,4,2,0.60311776,0.61901736,3
1422,11.47005873,0,3,1,0.15269235,0.15517195,0
1596,11.46951738,0,3,1,0.15490346,0.16587129,2
865,11.46561846,0,6,6,0.41690505,0.17769934,0
140,11.43539551,0,1,1,0.2820025,0.2964622,0
224,11.43256153,0,2,1,0.47119883,0.55044734,0
325,11.43054958,0,4,4,0.17111848,0.17925262,0
805,11.40860803,0,5,3,0.57271194,0.6320481,0
1107,11.35390116,0,0,0,0.15435068,0.1444726,0
308,11.34199157,0,10,8,0.2854937,0.3072352,0
1310,11.30579181,0,6,5,0.37751234,0.39773783,0
819,11.24205501,0,5,4,0.25462922,0.26155844,3
728,11.22546209,0,1,0,0.82048255,0.6990888,0
340,11.21799613,0,4,6,0.32557452,0.3817989,0
498,11.21586157,0,2,0,0.29771072,0.36873037,0
409,11.20429774,0,5,4,0.25462922,0.26155844,0
1021,11.19462883,0,5,4,0.25462922,0.26155844,0
793,11.16528163,0,5,4,0.25462922,0.26155844,0
683,11.1622194,0,4,2,0.49139655,0.45610145,0
956,11.15404201,0,10,8,0.3375374,0.3802808,0
1557,11.14434935,0,5,2,0.47473195,0.5698139,0
283,11.1400842,0,14,12,0.61223894,0.6458014,0
754,11.13869117,0,7,3,0.40060925,0.43256098,136
945,11.13736933,0,10,8,0.3389984,0.3817989,0
1536,11.11748208,0,5,4,0.25462922,0.26155844,0
1635,11.11520093,0,3,4,0.4269174,0.43896464,0
716,11.11486454,0,5,3,0.2191003,0.2331515,0
1134,11.10851274,0,10,8,0.3389984,0.3817989,0
364,11.10790197,0,5,4,0.25462922,0.26155844,0
555,11.09504013,0,5,4,0.25462922,0.26155844,0
347,11.09358729,0,4,2,0.37751234,0.46028158,0
990,11.08968125,0,6,4,0.17631748,0.2028587,0
1669,11.0886386,0,5,4,0.25462922,0.26155844,1
1587,11.08509117,0,3,1,0.20149297,0.20483385,0
1587,11.08429293,0,12,9,0.37751234,0.38215697,0
1684,11.0831492,0,10,8,0.4269174,0.46028158,0
435,11.07970573,0,5,4,0.25462922,0.26325142,0
498,11.07585918,0,5,4,0.25462922,0.26155844,0
1708,11.06609468,0,9,6,0.47119883,0.4054415,0
685,11.05646934,0,2,3,0.42349213,0.46614665,0
1466,11.05591939,0,5,4,0.31825066,0.37879246,0
1042,11.04596183,0,8,6,0.2763787,0.28034934,0
125,11.0445974,0,5,4,0.25462922,0.26325142,0
634,11.04150541,0,5,4,0.25462922,0.26155844,0
1070,11.03553887,0,5,4,0.25462922,0.26155844,0
49,11.02600241,0,5,4,0.25462922,0.26155844,0
1503,11.0259059,0,5,4,0.25462922,0.26155844,0
56,11.02285493,1,4,3,0.16678599,0.06476828,36
585,11.01345549,0,6,5,0.5885171,0.39773783,1
869,11.00983784,0,11,8,0.41910073,0.42615733,4
1477,11.00500427,0,5,4,0.25462922,0.26155844,0
1400,11.00496542,0,5,4,0.25462922,0.26155844,0
1444,10.99855649,0,6,4,0.24763705,0.09410924,0
31,10.99725938,0,2,2,0.47886392,0.5274064,0
1314,10.99625414,0,0,0,0.4574824,0.5135796,0
434,10.98934103,0,5,4,0.25462922,0.26325142,0
1524,10.98790264,0,13,10,0.3250515,0.37879246,2
151,10.98681459,0,5,4,0.25462922,0.26155844,0
880,10.98661341,0,5,4,0.25462922,0.26155844,0
1325,10.98589309,0,5,4,0.47622904,0.28883415,0
1130,10.97852994,0,13,10,0.3260917,0.37953663,0
659,10.97579155,0,6,5,0.5024724,0.55044734,0
1565,10.97507067,1,4,4,0.37694603,0.46028158,1
1549,10.97178549,0,2,2,0.49139655,0.55044734,0
28,10.96971924,0,5,4,0.50503236,0.44690517,0
1459,10.96696113,0,5,4,0.2540519,0.27701542,1
550,10.96624451,1,10,8,0.3389984,0.3817989,258
1082,10.96139608,0,5,4,0.25462922,0.26155844,0
670,10.96125039,0,5,4,0.25462922,0.26155844,0
752,10.96017995,0,5,4,0.25462922,0.26155844,0
39,10.95989245,1,1,0,0.32397532,0.38246045,0
461,10.95681199,0,7,6,0.47173777,0.46028158,0
1296,10.95639215,0,10,8,0.3389984,0.3817989,3
397,10.95499365,0,5,4,0.25462922,0.26155844,0
1697,10.95478566,0,5,4,0.46716887,0.2877625,0
1,10.95400716,1,9,8,0.3827457,0.44690517,5
666,10.95268242,0,1,0,0.2043827,0.15517195,0
1703,10.95021155,0,5,4,0.25462922,0.26155844,0
1125,10.94927238,0,5,4,0.25462922,0.26155844,0
532,10.94848117,0,3,2,0.4269174,0.50515443,0
1107,10.94840822,0,5,4,0.25462922,0.26155844,0
1504,10.94746973,0,5,4,0.25462922,0.26155844,0
510,10.94676472,0,5,4,0.25462922,0.26155844,0
830,10.94246826,0,10,8,0.26293078,0.2795294,0
427,10.93641453,0,2,1,0.3972142,0.44690517,0
300,10.93395968,0,2,2,0.5885171,0.28034934,0
1149,10.92995109,0,3,3,0.24282593,0.2783691,5
701,10.92205517,0,2,3,0.2553839,0.2964622,0
707,10.92068178,1,4,6,0.3389984,0.39773783,12
534,10.90494557,0,3,2,0.5721988,0.61901736,23
862,10.90239229,0,6,9,0.3260917,0.3817989,0
1640,10.896471,0,1,2,0.37751234,0.41052565,0
1592,10.8836247,0,5,3,0.2854699,0.2877625,0
1428,10.87328487,0,3,1,0.25462922,0.28034934,2
393,10.86145824,1,5,3,0.23271075,0.24293575,2083
953,10.85803292,1,2,2,0.42349213,0.5124616,65
291,10.85526193,0,2,2,0.37751234,0.41052565,0
393,10.84663852,1,3,4,0.4402136,0.4508763,4619
419,10.84440402,0,2,3,0.2330714,0.25478655,0
1044,10.82721892,0,4,2,0.4421347,0.458714,0
737,10.81172042,0,0,0,0.21642438,0.28034934,0
808,10.8032219,0,1,1,0.1641865,0.16993292,0
122,10.79975895,0,1,1,0.1641865,0.16993292,0
1204,10.79299836,1,1,0,0.09525062,0.1015541,104
588,10.77962105,0,4,2,0.38434127,0.44690517,0
439,10.76249384,0,3,3,0.25084448,0.28034934,1
508,10.74606767,0,4,3,0.3969567,0.43896464,0
1030,10.74359826,0,2,2,0.40060925,0.46028158,0
